,category_id,description,category_path
0,473,Oral-B WHITE 7000 SmartSeries with Bluetooth Electric Rechargeable Power Toothbrush Powered by Braun,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
1,473,precision clean replacement electric toothbrush head 1 count,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
2,473,Oral-B 3D White Luxe 4 Pack Pulsar Battery Powered Toothbrushes,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
3,473,"Oral-B Complete Action Deep Clean Power Toothbrush, 1 Count (Colors May Vary)",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
4,473,oral-b professional floss action replacement brush head 1 count health and beauty,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
5,473,"SoniShare Heads for Philips Toothbrushes, 20 Pack",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
6,473,"dazzlepro dp25098-0103 replacement head for daz-7080 sonic tooth brush, multi-color (pack of 3)",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
7,473,Unique New Replacement Soft Resilience Toothbrush Heads Fits for Lebond Sonic,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
8,473,"8x toothbrush heads compatible with philips sonicare, flexcare, diamond clean new",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
9,473,12 - Philips Sonicare Healthywhite Generic Toothbrush Replacement for Proresults Easyclean Hx6750 Hx6710 Hx6530 Heads,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
10,473,Philips Sonicare HX9026/84 ProResults plaque control Replacement Brush Heads - 6 pack,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
11,473,"ToothCo Premium Standard Size Replacement Toothbrush Heads for Philips Sonicare e-Series HX7022, 2 pack, fit Sonicare Advance, CleanCare, Elite, Essence and Xtreme Philips Brush Handles",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
12,473,"Generic Premium Replacement Toothbrush Heads for Oral B Floss Action, 4 Pack [8, 12, 20 Packs Available]",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
13,473,"WYAO® Standard Replacement Toothbrush Heads ?4-pack?, replaces Philips Sonicare HX6014 ProResults, fits DiamondClean",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
14,473,"Generic Premium Floss Action Replacement Heads for Oral B Toothbrushes, 4 Pack [8, 12, 20 Packs Available]",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
15,473,"Oral-B White 7000 SmartSeries Electric Rechargeable Power Toothbrush with Bluetooth, Powered by Braun",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
16,473,arm & hammer spinbrush pro clean toothbrush with 4 refills,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
17,473,philips sonicare hx6932/10 flexcare rs930 rechargeable electric toothbrush,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
18,473,Smilex AU-300E Original Ultrasonic Electric Toothbrush,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
19,473,pursonic s450 deluxe plus,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
20,473,colgate kids sponge bob,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
21,473,"philips sonicare hx6023/30 proresults compact brush heads, 3 count",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
22,473,philips sonicare hx9002/64 intercare standard replacement brush heads 2 ea,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
23,473,oral-b pulsar soft bristle,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
24,473,oral-b professional ortho brush kit replacement brush head 4 count,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
25,473,radius replacement heads,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
26,473,"colgate kids sponge bob powered toothbrush, extra soft bristles, colors and styles may vary",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
27,473,mlb new york yankees pursonic baseball bat toothbrush,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
28,473,"SoniShare - Compact Replacement Toothbrush Heads for Kids Compatible with Sonicare Toothbrushes - 4, 8, 12 or 20 Pack (12)",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
29,473,"violife slim sonic toothbrush, pink",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
30,473,"Spinbrush Pro Battery Powered Toothbrush, Soft (Colors May Vary)",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
31,473,SparkleFast Premium Generic Oral B Replacement Heads - Floss Action electric toothbrush heads (4 pack),Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
32,473,"philips sonicare flexcare rechargeable sonic toothbrush premium edition 2 pack bundle (2 flexcare handles, 2 diamond clean standard brush heads, 1 com new",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
33,473,Pyle PHLTBS51BK Ultrasonic Wave Rechargeable Electric Toothbrush Automatic,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
34,473,"8pcs Toothbrush replacement Heads for Philips Sonicare, Flexcare, HX-6013, HX-6014",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
35,473,philips sonicare hx6042/60 hx6044 sonicare for kids generic brush heads ages 7-10 (8pcs),Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
36,473,Philips Sonicare HX6211/96 2 Series Plaque Control Rechargeable Toothbrush,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
37,473,TravelSonic2 Electric Toothbrush Silver Senzacare 1 Brush,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
38,473,"brushpoint oscillating clean battery toothbrush, light blue",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
39,473,New Philips HX6100 Charger for Sonicare HeathyWhite Flexcare HX6500/HX6511/HX6530/HX6711/HX6730/HX6731/HX6732/HX6780/HX6781/HX6782/HX6902/HX6910/HX6930/HX6932/HX6942/HX6952/HX6972,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
40,473,"Philips Sonicare E-Series HX7022 Compatible Replacement Toothbrush Heads, 4-pack Standard Refills Fits: Essence, Xtreme, Elite, and Advance Handles (4",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
41,473,16 Oral-b Sonic Replacement Toothbrush Heads GENERIC NEUTRAL Braun Oral-b Replacement Electric Toothbrush Heads,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
42,473,"philips sonicare elite premium edition toothbrush with quadpacer ***twin pack*** (2 handles, 3 standard brush heads, 2 charger bases, & 2 travel cases health and beauty",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
43,473,8x toothbrush heads,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
44,473,replacement heads for the,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
45,473,"philips sonicare hx6733/90 healthywhite 3 mode platinum edition rechargeable toothbrush 2-pack bundle (2 power toothbrushes, 2 diamondclean brush head new",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
46,473,dr. tungs ionic toothbrush replacement heads,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
47,473,broxo,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
48,473,"arm & hammer powered toothbrush replacement heads, medium - 2 ct - (2 pack)",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
49,473,"SoniShare - Generic Diamond Clean Replacement Heads for Sonicare Toothbrushes - 4, 8, 12 or 20 Pack (12)",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
50,473,Philips Sonicare Essence Toothbrush HX5911/10,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
51,473,"colgate 360 degree optic white replacement brush heads, soft, 2 heads (pack of 2)",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
52,473,philips sonicare hx5351/46,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
53,473,"Philips Sonicare HX9023/64 Pro Results Plaque Control Brush Heads, 3 Count",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
54,473,travel sonic toothbrush by toilettree products (black),Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
55,473,"Philips Sonicare Plaque Control Plus Rechargeable Toothbrush HX6254/81 Twin Pack (2 Rechargeable Toothbrushes, 4 Brush Heads, 2 travel cases, and 2 Ch",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
56,473,"philips sonicare hx6063/64 diamond clean replacement brush heads, standard, 3 count",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
57,473,"philips sonicare proresults replacement brush heads - 5 pack (fits diamondclean, flexcare+, flexcare, healthywhite, easyclean)",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
58,473,"violight slim sonic toothbrush, stripe",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
59,473,"Generic Premium Replacement Toothbrush Heads for Philips Sonicare Diamond Clean, 4 Pack [4, 8, 12, 20 Packs Available]",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
60,473,"E-Cron Replacement Toothbrush heads Compatible With Electric Toothbrush Oral B Precision Clean (EB17-4), 12 pcs (3x4)",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
61,473,"philips sonicare hx6062/64 diamondclean replacement brush heads, standard",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
62,473,brush heads replacement,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
63,473,waterpik sensonic professional toothbrush,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
64,473,"philips sonicare toothbrush e series generic replacement heads fits: essence, xtreme, elite and advance (4-pack) new",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
65,473,"Generic Floss Action Replacement Heads for Oral B Toothbrushes, 12 Pack [4, 8, 20 Packs Available]",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
66,473,Oralfit Replacement Brush Heads for Philips Sonicare (Pack of 4),Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
67,473,"philips sonicare diamondclean replacement toothbrush heads, hx6062/64, white 2-pk",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
68,473,"Philips Sonicare InterCare replacement toothbrush heads, HX9003/64, 3-pk",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
69,473,philips sonicare diamondclean black limited edition dental professional model,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
70,473,new philip sonicare hx6053,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
71,473,hydrofloss regular jet tips,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
72,473,"SoniShare - Generic Diamond Clean Replacement Heads for Sonicare Toothbrushes - 4, 8, 12 or 20 Pack (4)",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
73,473,"Premium Oral-B Floss Action Generic Replacement Toothbrush Heads, 4 Count",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
74,473,"Philips Sonicare Essence+ HX3211/17 Electric Toothbrush, Mid Blue",Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
75,473,PowerDriver 8 Pack Aa Ni-MH NiMH Rechargeable Batteries for Toothbrushes Solar,Health & Beauty > Personal Care > Oral Hygiene > Power Toothbrushes & Accessories
