,category_id,description,category_path
0,778,stolz 10 1/2/white,Shoes > Other
1,778,delany 10 1/2/white,Shoes > Other
2,778,traunna 10 1/2/white,Shoes > Other
3,778,ererilian 9 1/2/snowy,Shoes > Other
4,778,segreti 6 1/2/white,Shoes > Other
5,778,roden 44 brown misc.,Shoes > Other
6,778,merefin 9 1/2/bone,Shoes > Other
7,778,10 1/2/white,Shoes > Other
8,778,5/white,Shoes > Other
9,778,jarren 10 1/2/white,Shoes > Other
10,778,hairedia 10 1/2/bone,Shoes > Other
11,778,roawiel 10 1/2/white,Shoes > Other
12,778,jagger-u 10 1/2/white,Shoes > Other
13,778,berisford 5/white,Shoes > Other
14,778,leilana 5/natural,Shoes > Other
15,778,alyson 9/natural,Shoes > Other
16,778,icca 10 1/2/white,Shoes > Other
17,778,guntiern 9 1/2/bone,Shoes > Other
18,778,lalia 6 1/2/white,Shoes > Other
19,778,greeney 10 1/2/white,Shoes > Other
20,778,nivaux 10 1/2/white,Shoes > Other
21,778,fusano 10 1/2/white,Shoes > Other
22,778,abisen 10 1/2/white,Shoes > Other
23,778,8/white,Shoes > Other
24,778,borro 8 1/2/natural print,Shoes > Other
25,778,erme 10 1/2/white,Shoes > Other
26,778,leinan 5/natural,Shoes > Other
27,778,valin 10 1/2/white,Shoes > Other
