,category_id,description,category_path
0,471,listerine whitening plus restoring fluoride rinse clean mint 946 ml listerine,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
1,471,"listerine total care zero anticavity mouthwash, fresh mint, 1 l (pack of 2)",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
2,471,chlorhexidine gluconate antiseptic mouthwash 300ml,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
3,471,act restoring anticavity fluoride mouthwash-cool splash mint-18 oz,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
4,471,jason sea fresh mouthwash,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
5,471,"supersmile clinically formulated oral rinse, 16 ounce",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
6,471,the natural dentist daily,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
7,471,"Nature's Answer PerioBrite Alcohol-Free Mouthwash, Cool Mint, 16-Fluid Ounce - Pack of 2",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
8,471,oral essentials whitening formula mouthwash 16 oz. for daily use without sensitivity money back guarantee,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
9,471,cool mint listerine antiseptic mouthwash 2 x 15lt misc,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
10,471,"Crest Pro-Health Complete Anticavity Fluoride Rinse, Clean Mint - 33.8 oz, Pack of 2",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
11,471,oasis mouthwash 16 oz. 2 pack,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
12,471,"tom's of maine mouthwash - cool mountain mint mouthwash, 16 ounce",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
13,471,"act total care anticavity fluoride mouthwash fresh mint, 33.8-ounce bottle (pack of 3)",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
14,471,"Listerine Total Care Zero, Fresh Mint, 500ml, (Pack of 6)",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
15,471,hello supermint mouthwash 16 oz bottle,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
16,471,"act total care dry soothing mouthwash, mint, 18 ounce health and beauty",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
17,471,roux fanci-full color refreshing rinse 32 lucky copper,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
18,471,mouthwash-hydrogen peroxide - 16 oz - liquid health and beauty,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
19,471,1 x o'cedar rinse fresh,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
20,471,"listerine ultra clean antiseptic mouthwash, arctic mint - 50.7 fl oz",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
21,471,"dr. katz therabreath periotherapy healthy gum oral rinse, 16.9oz bottles (pack of 2) new",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
22,471,crest 3d white arctic fresh rinse 32 fl oz packaging may vary new,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
23,471,"sensodyne pronamel mouthwash, 8.4 ounce",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
24,471,"jason natural cosmetics - healthy mouth mouthwash (cinnamon clove), 16 fl oz liquid",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
25,471,luster now! instant whitening mouth rinse 16 oz,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
26,471,"(3 Pack) Colgate Total Advanced Pro-Shield Mouthwash, Spearmint Surge, 8.4 Fluid Ounce Each",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
27,471,"listerine total care zero anticavity mouthwash, fresh mint, 33.8 ounce (pack of 2)",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
28,471,"essential oxygen plus peppermint brushing rinse, 4 ounce -- 2 per case.",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
29,471,"act total care mouthwash, icy clean mint,18-ounce bottle (pack of 3)",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
30,471,"Listerine Zero Antiseptic Mouthwash, Clean Mint - 50.7 oz - 2 pk",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
31,471,"Eco-Dent Daily Rinse Ultimate Essential Mouth Care, Spicy-Cool Cinnamon, 8 fl oz (237 ml)",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
32,471,fig+yarrow organic hygiene rinse (16oz),Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
33,471,"act braces care ant-cavity fluoride mouthwash, mint, 18 ounce",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
34,471,"Colgate Total Gum Health Mouthwash, Clean Mint, 8.4 Ounce (Pack of 6)",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
35,471,"dr. tichenor's antiseptic mouthwash, peppermint - 8 fl oz",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
36,471,SmartMouth Mouthwash Pouches Fresh Mint 10 Each (Pack of 3),Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
37,471,"Listerine Cool Mint, 4 Count",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
38,471,gum gum gum rincinol prn oral rinse 4 oz pack of 2,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
39,471,biotene pbf oral rinse 33.8 ounce (pack of 3),Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
40,471,Plax twin pack softmint flavor dental rinse (2 bottles of 32 fl oz each - total,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
41,471,"scope mouthwash, original mint, travel size 44 ml / 1.49 fl ounces (case of 24)",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
42,471,origins clear head mint conditioning rinse - 8.5 fl oz,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
43,471,listerine total care anticavity mouthwash fresh mint flavor 1 liter bottle (pack of 3) health and beauty,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
44,471,"rembrandt deeply white whitening mouthwash with fluoride fresh mint, 16-ounce bottles (pack of 3)",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
45,471,"h2ocean arctic ocean rinse mouthwash, 8 fluid ounce",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
46,471,SmartMouth Mouthwash Fresh Mint 16 oz (Pack of 6),Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
47,471,smartmouth advanced clinical formula activated mouthwash fresh mint 16 ounce health and beauty,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
48,471,"Johnson and Johnson Cool Mint Mouthwash, 1 Gallon Pump",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
49,471,act anticavity fluoride rinse mint 18 fl oz act,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
50,471,"Biotene Dry Mouth Mouthwash-16 oz, 2 pk",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
51,471,theramed whitening- 2 in 1 fluoride toothpaste & antibacterial mouthwash 75ml,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
52,471,Special Pack of 5 CEPACOL MOUTHWASH 24 oz,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
53,471,"Listerine Healthy White Anticavity Fluoride Mouthwash Clean Mint, 32 fl. oz.",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
54,471,h2ocean lemon ice,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
55,471,"Orajel Antiseptic Mouth Sore Rinse, 16 Fluid Oz",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
56,471,"listerine ultraclean mouthwash , cool mint, 16.9 ounce",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
57,471,life extension mouthwash,Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
58,471,"scope outlast mouthwash long lasting peppermint flavor 1250 ml, 1.25 liter (pack of 2)",Health & Beauty > Personal Care > Oral Hygiene > Mouthwash
