,category_id,description,category_path
0,67,Berkeley Wash Belted Straight-Leg Jeans - Toddler & Boys 18,Apparel & Accessories > Apparel > Baby > Boys
1,67,infant toddler boys' knit waist straight leg jean - dark blue 5t,Apparel & Accessories > Apparel > Baby > Boys
2,67,7 For All Mankind Kids: Boys' Slimmy Jean in Sky Blue (Toddler) Sky Blue 3T Toddler,Apparel & Accessories > Apparel > Baby > Boys
3,67,infant & toddler boy's skinny jeans - dark wash,Apparel & Accessories > Apparel > Baby > Boys
4,67,levi's toddler boy's slim straight denim jeans,Apparel & Accessories > Apparel > Baby > Boys
5,67,tucker + tate 'townsend' slim straight leg jeans (toddler boys & little boys) cooper wash 7 little boy,Apparel & Accessories > Apparel > Baby > Boys
6,67,DL1961 'Brady' Slim Fit Jeans (Toddler Boys & Little Boys) Beam 3T Toddler,Apparel & Accessories > Apparel > Baby > Boys
7,67,"Peek 'Sullivan' Straight Leg Jeans (Toddler Boys, Little Boys & Big Boys) Dark Tinted 3T Toddler",Apparel & Accessories > Apparel > Baby > Boys
8,67,Hudson Kids Slim Leg Jeans (Toddler Boys & Little Boys) Grey Wash 3T Toddler,Apparel & Accessories > Apparel > Baby > Boys
9,67,"Peek 'Slouch - Camo' Straight Leg Jeans (Toddler Boys, Little Boys & Big Boys) Khaki Camo 7 Little Boy",Apparel & Accessories > Apparel > Baby > Boys
10,67,"peek 'slouch' straight leg jeans (toddler boys, little boys & big boys) dark wash 2t toddler",Apparel & Accessories > Apparel > Baby > Boys
11,67,hudson kids 'parker' stretch denim straight leg jeans (toddler boys & little boys) brillant blue 7 little boy,Apparel & Accessories > Apparel > Baby > Boys
12,67,7 For All Mankind® 'Slimmy' Slim Straight Leg Jeans (Toddler Boys) Prism Blue 3T Toddler,Apparel & Accessories > Apparel > Baby > Boys
13,67,Volcom 'Solver' Straight Leg Jeans (Toddler Boys & Little Boys) Blue Rinse 7 Little Boy,Apparel & Accessories > Apparel > Baby > Boys
14,67,"quiksilver 'distortion' slim straight leg jeans (toddler boys, little boys & big boys) black 4 little boy",Apparel & Accessories > Apparel > Baby > Boys
15,67,"Quiksilver 'Distortion' Slim Straight Leg Jeans (Toddler Boys, Little Boys & Big Boys) Black Toddler 2 T",Apparel & Accessories > Apparel > Baby > Boys
16,67,"Joe's 'Brixton' Straight Leg Jeans (Toddler Boys, Little Boys & Big Boys) (Nordstrom Exclusive) Adam 12 Big Boy",Apparel & Accessories > Apparel > Baby > Boys
17,67,7 For All Mankind® 'Paxtyn' Skinny Fit Jeans (Toddler Boys & Little Boys) Triple Blue 2T Toddler,Apparel & Accessories > Apparel > Baby > Boys
18,67,7 For All Mankind® 'Slimmy' Slim Fit Jeans (Toddler Boys & Little Boys) (Online Exclusive) Brooklyn Bay 7 Little Boy,Apparel & Accessories > Apparel > Baby > Boys
