,category_id,description,category_path
0,600,Weiman Stainless Steel,Home & Kitchen > Household Cleaning > Metal Polishes
1,600,Zephyr Pro-40 Metal Polish (16 oz),Home & Kitchen > Household Cleaning > Metal Polishes
2,600,"Howard CB0008 Pine-Ola Copper and Brass Polish, 8-Ounce (4-Pack)",Home & Kitchen > Household Cleaning > Metal Polishes
3,600,"3M 14002 Stainless Steel Cleaner and Polish, 21 oz.",Home & Kitchen > Household Cleaning > Metal Polishes
4,600,"Nushine Magic Cleaning Plate (LARGE 230x 154mm) - cleans many items at once! Reuse multiple times, no harsh chemicals involved",Home & Kitchen > Household Cleaning > Metal Polishes
5,600,"3M 048011591587 Stainless Steel Cleaner and Polish, 10 Ounce Aerosol (Case of 12)",Home & Kitchen > Household Cleaning > Metal Polishes
6,600,Tarn-X Tarnish Remover,Home & Kitchen > Household Cleaning > Metal Polishes
7,600,"Anti-tarnish Silver Foam Polish by Town Talk, 7 oz.",Home & Kitchen > Household Cleaning > Metal Polishes
8,600,"Nushine Silver Plating Solution 3.4 Oz - permanently plate PURE SILVER onto worn silver, brass, copper and bronze (Ecofriendly formula)",Home & Kitchen > Household Cleaning > Metal Polishes
9,600,3x Bottle of Zep Commercial 14 oz Stainless Steel Cleaner Polish,Home & Kitchen > Household Cleaning > Metal Polishes
10,600,Brasso Metal Polish Liquid 100ml,Home & Kitchen > Household Cleaning > Metal Polishes
11,600,"Wright's Brass Polish, 8 fl oz",Home & Kitchen > Household Cleaning > Metal Polishes
12,600,Method Steel for Real Stainless Polish -- 12 fl oz New,Home & Kitchen > Household Cleaning > Metal Polishes
13,600,Weiman Brass Cream Polish,Home & Kitchen > Household Cleaning > Metal Polishes
14,600,"Seventh Generation Stainless Steel Cleaner, 18 Fluid Ounce",Home & Kitchen > Household Cleaning > Metal Polishes
15,600,Reckitt Benckiser #00117 12OZ Noxon Metal Polish by Noxon,Home & Kitchen > Household Cleaning > Metal Polishes
16,600,Method Home Care Products 12 Oz Stainless Steel Cleaner & Polisher 00084 (Pack of 1),Home & Kitchen > Household Cleaning > Metal Polishes
17,600,BRASSO METAL POLISH LIQUID 175ML,Home & Kitchen > Household Cleaning > Metal Polishes
18,600,Stainless Steel Cleaner Spray 24 oz. By Eco Touch,Home & Kitchen > Household Cleaning > Metal Polishes
19,600,"Brilliant Metal Polish, 16-Ounce",Home & Kitchen > Household Cleaning > Metal Polishes
20,600,BlueMagic 500-06 Metal Polish Cream - 19 3/8 oz.,Home & Kitchen > Household Cleaning > Metal Polishes
21,600,"Sheila Shine 461216-12 Stainless Steel Cleaner and Polish, 10 oz. (Pack of 12)",Home & Kitchen > Household Cleaning > Metal Polishes
22,600,AEPA14120EA - Misty Stainless Steel Cleaner amp;amp; Polish,Home & Kitchen > Household Cleaning > Metal Polishes
23,600,Stainless Steel Polish - Streak-Free Metal Surface Cleaner - 12 oz Non-Toxic,Home & Kitchen > Household Cleaning > Metal Polishes
24,600,3M Marine Metal Restorer,Home & Kitchen > Household Cleaning > Metal Polishes
25,600,"Hope's Perfect Stainless Steel Polish, 22-Ounce",Home & Kitchen > Household Cleaning > Metal Polishes
26,600,"Howard GM5012 Natural Granite and Marble Cleaner, Trigger Spray, Lemongrass-Lime, 16-Ounce",Home & Kitchen > Household Cleaning > Metal Polishes
27,600,CRL Alumin-Nu Metal Cleaner and Polish- Quart by CR Laurence,Home & Kitchen > Household Cleaning > Metal Polishes
28,600,Brasso - Multi-Purpose Metal Polish 8 Ounce.(Pack of 8),Home & Kitchen > Household Cleaning > Metal Polishes
29,600,Maas International Liquid,Home & Kitchen > Household Cleaning > Metal Polishes
30,600,"Weiman Stainless Steel Cleaner & Polish, 22 fl oz",Home & Kitchen > Household Cleaning > Metal Polishes
31,600,Weiman Stainless Steel Cleaner & Polish - 12 oz,Home & Kitchen > Household Cleaning > Metal Polishes
32,600,Weiman Silver Polish 8 oz,Home & Kitchen > Household Cleaning > Metal Polishes
33,600,Connoisseurs® Jewelry Care Kit,Home & Kitchen > Household Cleaning > Metal Polishes
34,600,"Method Steel For Real, Cleaner & Polish - 12 oz - Apple Orchard",Home & Kitchen > Household Cleaning > Metal Polishes
35,600,"Weiman Stainless Steel Cleaner & Polish Trigger Spray, 12 oz-2 pack",Home & Kitchen > Household Cleaning > Metal Polishes
36,600,Better Life Einshine Stainless Steel Cleaner & Polish - 16 oz - Lavender & Chamomile,Home & Kitchen > Household Cleaning > Metal Polishes
37,600,"Better Life Einshine Stainless Steel Cleaner & Polish, Lavender & Chamomile - 16 oz",Home & Kitchen > Household Cleaning > Metal Polishes
