,category_id,description,category_path
0,1191,Heavy Duty Manual Pencil,Office Products > Office & School Supplies > Staplers & Punches
1,1191,"Stanley Bostitch B8 PowerCrown Flat Clinch High-Capacity Desktop Stapler, Metal, Black (B8RC-FC)",Office Products > Office & School Supplies > Staplers & Punches
2,1191,"Fiskars 101730-1001 AdvantEdge Border Punch Refill Cartridge, Butterfly Lace",Office Products > Office & School Supplies > Staplers & Punches
3,1191,"Swingline LightTouch Compact Reduced Effort Stapler, 20 Sheet Capacity, Blue (S7066414)",Office Products > Office & School Supplies > Staplers & Punches
4,1191,"Swingline Compact LightTouch Reduced Effort Stapler, 20 Sheets, Black (66412)",Office Products > Office & School Supplies > Staplers & Punches
5,1191,"Fiskars A Little Bird Told Me Lever Punch, XXX-Large (101520-1001)",Office Products > Office & School Supplies > Staplers & Punches
6,1191,"EK tools Large Punch, Pirate Skull",Office Products > Office & School Supplies > Staplers & Punches
7,1191,"Martha Stewart Crafts 42-39006 Paper Punch, X-Large, Punches 2.25 by 2.5-inch, Leaf Branch",Office Products > Office & School Supplies > Staplers & Punches
8,1191,"EK Tools Circle Punch, 1.50-Inch, New Package",Office Products > Office & School Supplies > Staplers & Punches
9,1191,"EK Tools Square Punch, 1.75-Inch",Office Products > Office & School Supplies > Staplers & Punches
10,1191,"Officemate EZ Lever Adjustable Three Hole Punch, Silver, 15-Sheet Capacity (90050)",Office Products > Office & School Supplies > Staplers & Punches
11,1191,"PaperPro® Full Strip Standard Office Staples, 5000 Per Box",Office Products > Office & School Supplies > Staplers & Punches
12,1191,"Made By Humans, Eco Staple Free Stapler, Desktop Stapler, Silver (451)",Office Products > Office & School Supplies > Staplers & Punches
13,1191,EX-25 Electric Stapler - Heavy Duty Automatic Jam-Free Commercial Office Stapler - 25 Sheet Capacity - Full Strip - AC Powered or Battery Operated - L,Office Products > Office & School Supplies > Staplers & Punches
14,1191,Paper Punch Hole Puncher -- (3 PACK Apple Butterfly Musical Note) -- Personalized Paper Craft Punchers Shapes Set -- For Scrapbook Engraving Kids Artwork -- Greeting Card Making DIY Crafts,Office Products > Office & School Supplies > Staplers & Punches
15,1191,"Martha Stewart Crafts M283411 Punch, Double Embossed Button",Office Products > Office & School Supplies > Staplers & Punches
16,1191,Carl Mfg Nickel-plated Hole Punch (CARL),Office Products > Office & School Supplies > Staplers & Punches
17,1191,FINEX Teddy Bear Staple Free Stapler Eco Friendly Stapleless Staples Paper Staplers Safe and Save Earth (Set of 2 colors (Random)),Office Products > Office & School Supplies > Staplers & Punches
18,1191,"Fiskars Seal of Approval Squeeze Punch, Medium",Office Products > Office & School Supplies > Staplers & Punches
19,1191,"Martha Stewart Crafts Scalloped Heart Punch, X-Large",Office Products > Office & School Supplies > Staplers & Punches
20,1191,"PaperPro inCOURAGE 20 Reduced Effort Compact Stapler with Built-in Staple Remover, Pink/White (1588)",Office Products > Office & School Supplies > Staplers & Punches
21,1191,"Rapid Classic 1 Plier Stapler - Boxed (90119) Color: Chrome, Model: 90119, Office/School Supply Store",Office Products > Office & School Supplies > Staplers & Punches
22,1191,"Swingline Standard Stapler, 15 Sheet Capacity, Antimicrobial Protection, Assorted Colors, Color May Vary (S7054521H)",Office Products > Office & School Supplies > Staplers & Punches
23,1191,"High-Capacity Staples, 3/8",Office Products > Office & School Supplies > Staplers & Punches
24,1191,CADY Crafts Punch 2.5 cm paper punches paper flower (Hand),Office Products > Office & School Supplies > Staplers & Punches
25,1191,Mini Stapler with 1000 No. 10 Mini Staples Combo Pack - Colors May Vary,Office Products > Office & School Supplies > Staplers & Punches
26,1191,"Swingline Optima 70 Reduced Effort Desktop Stapler, 70-Sheet Capacity, Jam Free, Silver, Retail Packaging (S7087870)",Office Products > Office & School Supplies > Staplers & Punches
27,1191,"Swingline Compact 3 Hole Punch, 6 Sheet Capacity, Assorted Colors, Color May Vary (S7071740)",Office Products > Office & School Supplies > Staplers & Punches
28,1191,"Swingline Stapler, 747, Business, Manual, 25 Sheet Capacity, Desktop, Sky Blue (74722)",Office Products > Office & School Supplies > Staplers & Punches
29,1191,"PaperPro ProPunch 10 Sheet 1 Hole Punch, Assorted Colors (2401)",Office Products > Office & School Supplies > Staplers & Punches
