,category_id,description,category_path
0,934,Stanley 87-367 6-Inch Adjustable Wrench,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
1,934,Torx Star Security Bit Tamper Proof Wrench Set 9pc T6 to T27,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
2,934,30 Piece Allen Wrench Set-SAE/MM (ORANGE),Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
3,934,Eclipse Tools Wrench Set,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
4,934,"Westward 1NYC3 Adjustable Wrench, 1 1/8 Jaw Cap, 8 In L",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
5,934,"Bondhus Corporation (BND33030) Torx Wrench, T30, T-Handle with Cushioned Grip, 7.6"" Long",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
6,934,NEW TaylorMade RBZ Stage 2 Driver Fairway Wood Rescue Hybrid Torque Wrench Tool,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
7,934,Sunex 0941 41mm Jumbo Combination Wrench,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
8,934,"TEKTON 18286 Polished Combination Wrench, 16 mm",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
9,934,10 Pc Allen Wrench Key Set- Metric,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
10,934,Ridgid 31785 60 Wrench Nut,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
11,934,Olympia Tool 04-026 1-7/8-Inch Jumbo Combination Wrench,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
12,934,GearWrench 9108 8mm Combination Ratcheting Wrench,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
13,934,GearWrench 9028 7/8-Inch Combination Ratcheting Wrench,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
14,934,"14-Inch Metric/SAE Folding Lug Wrench | ARES 70097 | Covers 17, 19, 21, & 23 MM and Approximate SAE 11/16, 3/4",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
15,934,Williams 40224 24-Inch Pipe Chain Wrench,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
16,934,Ernst Manufacturing 5076-Red Stubby Gripper 11-Wrench Organizer,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
17,934,Performance Tool M200DB 1/2-Inch Drive Click Torque Wrench by Performance Tool,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
18,934,SK Hand Tool 80049 Ratcheting Wrench Set - SAE (7 Piece),Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
19,934,"Crescent FR16 1/2"" Ratcheting Combination Wrench, SAE",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
20,934,105mm to 112mm Filter Wrench Metal Aluminum Desmond Lens Tool,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
21,934,"Westward 4YR20 Wrench Set, 5 Pieces",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
22,934,SK 86124 SuperKrome 14 Piece 6 Point 1/4-Inch to 15/16-Inch Combination Wrench Set,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
23,934,"Bovidix 0681922 Flare Nut Wrench, Metric - 19 x 22mm Size: 19mm x 22mm, Model: 681922, Outdoor&Repair Store",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
24,934,"Expert E110211 12-Point Combination Wrench, 9/32-Inch, Full Polish Finish",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
25,934,"Workpro 3-piece 6-inch, 8-inch, 10-inch Adjustable Wrench Set",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
26,934,KTI (KTI-73619) Wrench,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
27,934,"Apex Tool Group CW12H Crescent Chain Wrench, 12-Inch",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
28,934,"Cal Hawk BAWS 16"" Adjustable Iron Workers Spud Wrench",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
29,934,Armorers Wrench Heavy Duty,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
30,934,Park Tool SW-0 Spoke Wrench,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
31,934,GearWrench 82108 7 Piece Standard Pliers Master set,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
32,934,GearWrench 9412 12 Piece Metric Ratcheting Wrench Set,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Wrenches
